"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 01, 2013","12,757.00","12,579.47","12,770.55","12,576.52","13.20M","1.48%"
"Jan 31, 2013","12,571.38","12,605.18","12,617.30","12,529.68","14.77M","-0.38%"
"Jan 30, 2013","12,618.70","12,702.86","12,712.09","12,574.80","12.70M","-0.62%"
"Jan 29, 2013","12,697.39","12,766.49","12,779.23","12,671.60","12.88M","-0.49%"
"Jan 28, 2013","12,759.45","12,747.93","12,814.87","12,746.45","14.25M","0.22%"
"Jan 25, 2013","12,730.86","12,675.97","12,738.60","12,664.51","15.56M","0.44%"
"Jan 24, 2013","12,675.45","12,604.20","12,692.20","12,588.81","13.16M","0.55%"
"Jan 23, 2013","12,606.20","12,569.80","12,608.75","12,546.09","13.64M","0.26%"
"Jan 22, 2013","12,573.09","12,554.61","12,586.72","12,467.56","13.50M","0.16%"
"Jan 21, 2013","12,552.41","12,572.35","12,605.68","12,490.99","14.11M","0.04%"
"Jan 18, 2013","12,547.73","12,521.34","12,584.80","12,512.77","14.59M","0.53%"
"Jan 17, 2013","12,480.99","12,314.51","12,481.27","12,314.29","16.81M","1.35%"
"Jan 16, 2013","12,315.15","12,248.76","12,324.55","12,226.34","21.91M","0.38%"
"Jan 15, 2013","12,268.00","12,292.38","12,353.47","12,249.68","13.20M","-0.36%"
"Jan 14, 2013","12,312.44","12,355.03","12,406.66","12,289.96","5.45M","-0.19%"
"Jan 11, 2013","12,335.40","12,365.41","12,377.42","12,294.70","16.85M","-0.11%"
"Jan 10, 2013","12,348.40","12,384.75","12,431.68","12,315.29","17.63M","-0.13%"
"Jan 09, 2013","12,364.38","12,212.11","12,371.06","12,212.11","17.28M","1.41%"
"Jan 08, 2013","12,191.98","12,197.91","12,255.26","12,180.58","17.80M","-0.12%"
"Jan 07, 2013","12,206.26","12,248.46","12,249.84","12,181.49","14.81M","-0.31%"
"Jan 04, 2013","12,244.01","12,176.50","12,244.01","12,150.97","14.88M","0.47%"
"Jan 03, 2013","12,186.87","12,139.89","12,193.38","12,127.10","11.32M","0.31%"
"Jan 02, 2013","12,149.37","12,008.11","12,165.41","12,008.11","13.73M","1.97%"
"Dec 28, 2012","11,914.37","11,982.70","11,997.58","11,891.87","6.48M","-0.52%"
"Dec 27, 2012","11,976.54","11,989.18","12,012.71","11,965.06","8.61M","-0.15%"
"Dec 21, 2012","11,994.32","12,042.93","12,042.93","11,947.53","23.17M","-0.62%"
"Dec 20, 2012","12,069.57","12,062.61","12,084.76","12,038.98","12.45M","-0.14%"
"Dec 19, 2012","12,086.11","12,028.88","12,103.01","12,028.88","16.48M","0.65%"
"Dec 18, 2012","12,008.57","11,974.59","12,026.27","11,974.59","14.78M","0.51%"
"Dec 17, 2012","11,947.12","11,962.71","11,991.88","11,915.83","13.39M","-0.07%"
"Dec 14, 2012","11,955.99","11,921.05","11,985.02","11,921.05","13.33M","0.27%"
"Dec 13, 2012","11,923.99","11,954.06","11,961.48","11,857.20","13.63M","-0.24%"
"Dec 12, 2012","11,952.12","11,970.05","12,001.52","11,935.04","12.45M","-0.18%"
"Dec 11, 2012","11,973.28","11,896.60","11,982.63","11,890.80","12.84M","0.63%"
"Dec 10, 2012","11,898.61","11,863.03","11,899.31","11,786.12","10.76M","0.02%"
"Dec 07, 2012","11,896.73","11,883.60","11,896.93","11,848.09","12.89M","0.08%"
"Dec 06, 2012","11,887.14","11,708.43","11,895.37","11,694.50","15.85M","1.75%"
"Dec 05, 2012","11,682.14","11,656.88","11,700.67","11,654.15","11.94M","0.57%"
"Dec 04, 2012","11,615.71","11,628.08","11,672.31","11,592.53","11.85M","-0.09%"
"Dec 03, 2012","11,625.89","11,608.09","11,730.62","11,604.40","12.34M","0.11%"
"Nov 30, 2012","11,612.92","11,574.57","11,642.19","11,573.72","16.59M","0.38%"
"Nov 29, 2012","11,568.68","11,477.13","11,581.42","11,477.13","14.23M","1.09%"
"Nov 28, 2012","11,444.15","11,414.38","11,447.16","11,357.33","14.65M","0.10%"
"Nov 27, 2012","11,432.81","11,408.22","11,462.15","11,395.44","12.41M","0.54%"
"Nov 26, 2012","11,371.46","11,392.09","11,402.67","11,341.72","10.20M","-0.32%"
"Nov 23, 2012","11,408.08","11,396.49","11,416.67","11,310.44","11.55M","0.23%"
"Nov 22, 2012","11,381.73","11,308.49","11,387.35","11,308.49","11.33M","0.95%"
"Nov 21, 2012","11,274.41","11,217.65","11,294.40","11,211.85","18.77M","0.28%"
"Nov 20, 2012","11,242.67","11,155.72","11,243.16","11,146.03","11.13M","0.63%"
"Nov 19, 2012","11,172.03","11,003.05","11,182.32","11,003.05","13.78M","1.96%"
"Nov 16, 2012","10,957.53","11,058.99","11,085.76","10,957.53","14.47M","-1.03%"
"Nov 15, 2012","11,071.48","11,201.04","11,201.04","11,059.10","14.03M","-1.56%"
"Nov 14, 2012","11,246.85","11,284.21","11,299.87","11,225.40","13.94M","-0.44%"
"Nov 13, 2012","11,296.97","11,280.85","11,303.26","11,200.18","10.71M","-0.19%"
"Nov 12, 2012","11,317.97","11,324.79","11,358.86","11,299.53","9.24M","-0.20%"
"Nov 09, 2012","11,340.87","11,393.59","11,395.97","11,236.10","13.92M","-0.37%"
"Nov 08, 2012","11,382.55","11,542.06","11,567.91","11,369.86","12.46M","-1.18%"
"Nov 07, 2012","11,518.31","11,690.17","11,720.76","11,514.34","15.10M","-1.18%"
"Nov 06, 2012","11,656.15","11,568.85","11,667.69","11,561.13","11.40M","0.78%"
"Nov 05, 2012","11,565.58","11,617.03","11,619.14","11,557.06","9.01M","-0.52%"
"Nov 02, 2012","11,626.08","11,615.90","11,677.22","11,583.14","13.27M","0.16%"
"Nov 01, 2012","11,607.45","11,488.05","11,610.24","11,480.06","11.93M","1.00%"
"Oct 31, 2012","11,492.02","11,511.65","11,580.52","11,492.02","14.27M","-0.11%"
"Oct 30, 2012","11,504.35","11,409.35","11,511.63","11,407.22","8.99M","0.93%"
"Oct 29, 2012","11,398.07","11,391.49","11,424.92","11,340.02","8.59M","-0.14%"
"Oct 26, 2012","11,413.57","11,321.63","11,428.48","11,294.67","11.90M","0.50%"
"Oct 25, 2012","11,356.36","11,328.81","11,404.33","11,327.70","10.10M","0.23%"
"Oct 24, 2012","11,330.05","11,293.97","11,339.79","11,157.65","12.04M","0.55%"
"Oct 23, 2012","11,267.95","11,468.90","11,469.42","11,255.66","12.08M","-1.76%"
"Oct 22, 2012","11,470.06","11,467.19","11,507.54","11,450.55","11.04M","-0.05%"
"Oct 19, 2012","11,476.01","11,531.71","11,549.54","11,459.55","11.67M","-0.69%"
"Oct 18, 2012","11,556.11","11,556.27","11,579.96","11,514.14","13.87M","0.00%"
"Oct 17, 2012","11,555.64","11,485.14","11,555.71","11,478.65","15.45M","0.73%"
"Oct 16, 2012","11,471.41","11,363.79","11,473.37","11,363.79","16.20M","1.38%"
"Oct 15, 2012","11,315.33","11,232.37","11,362.50","11,231.90","11.43M","0.75%"
"Oct 12, 2012","11,231.35","11,313.97","11,313.97","11,231.35","10.49M","-0.86%"
"Oct 11, 2012","11,328.42","11,246.38","11,352.42","11,231.05","13.56M","0.75%"
"Oct 10, 2012","11,244.26","11,189.78","11,275.38","11,178.07","13.25M","0.36%"
"Oct 09, 2012","11,203.37","11,263.79","11,271.96","11,155.54","13.76M","-0.41%"
"Oct 08, 2012","11,249.48","11,318.43","11,318.43","11,203.11","14.81M","-0.88%"
"Oct 05, 2012","11,349.69","11,253.49","11,408.70","11,243.11","19.72M","0.98%"
"Oct 04, 2012","11,239.54","11,217.31","11,262.28","11,149.36","13.36M","0.50%"
"Oct 03, 2012","11,183.51","11,121.62","11,197.28","11,116.04","10.69M","0.29%"
"Oct 02, 2012","11,150.93","11,105.34","11,219.09","11,049.81","14.19M","0.19%"
"Oct 01, 2012","11,129.47","10,986.77","11,137.85","10,986.77","13.03M","1.38%"
"Sep 28, 2012","10,977.88","11,047.19","11,086.96","10,975.31","17.14M","-0.31%"
"Sep 27, 2012","11,012.53","10,979.02","11,028.37","10,970.73","10.77M","0.57%"
"Sep 26, 2012","10,950.53","11,099.43","11,099.53","10,950.53","15.00M","-1.93%"
"Sep 25, 2012","11,165.47","11,096.78","11,180.70","11,071.11","12.43M","0.55%"
"Sep 24, 2012","11,103.90","11,186.79","11,186.79","11,085.45","12.23M","-0.98%"
"Sep 21, 2012","11,213.52","11,159.63","11,255.06","11,154.61","33.07M","0.78%"
"Sep 20, 2012","11,127.09","11,088.24","11,139.87","11,048.43","12.39M","0.03%"
"Sep 19, 2012","11,123.46","11,106.98","11,146.63","11,060.31","11.62M","0.34%"
"Sep 18, 2012","11,085.39","11,085.39","11,085.39","11,085.39","-","-0.68%"
"Sep 17, 2012","11,161.61","11,194.80","11,232.95","11,141.72","12.05M","-0.67%"
"Sep 14, 2012","11,237.27","11,123.61","11,266.83","11,123.24","18.47M","1.99%"
"Sep 13, 2012","11,017.95","11,186.62","11,197.83","10,996.29","14.37M","-1.48%"
"Sep 12, 2012","11,183.27","11,191.93","11,272.61","11,169.48","12.46M","-0.01%"
"Sep 11, 2012","11,184.79","11,115.23","11,194.88","11,077.94","13.24M","0.28%"
"Sep 10, 2012","11,153.88","11,179.29","11,244.39","11,153.37","7.58M","-0.21%"
"Sep 07, 2012","11,177.52","11,135.88","11,221.61","11,133.38","16.00M","0.56%"
"Sep 06, 2012","11,115.15","10,917.19","11,115.25","10,912.22","14.46M","2.09%"
"Sep 05, 2012","10,887.27","10,894.09","10,923.46","10,842.96","11.18M","-0.11%"
"Sep 04, 2012","10,898.95","11,052.23","11,052.27","10,887.87","12.29M","-1.38%"
"Sep 03, 2012","11,051.28","11,002.68","11,051.28","10,921.27","15.38M","0.31%"
"Aug 31, 2012","11,016.98","10,934.81","11,047.26","10,918.60","13.17M","0.67%"
"Aug 30, 2012","10,944.05","11,045.03","11,045.03","10,914.27","12.77M","-1.08%"
"Aug 29, 2012","11,063.75","11,006.95","11,063.98","10,977.32","10.75M","0.56%"
"Aug 28, 2012","11,001.83","11,026.19","11,035.42","10,975.98","10.89M","-0.54%"
"Aug 27, 2012","11,061.30","10,998.57","11,061.72","10,988.28","7.92M","0.43%"
"Aug 24, 2012","11,014.23","11,061.70","11,061.70","10,943.13","12.39M","-0.52%"
"Aug 23, 2012","11,071.92","11,163.85","11,203.91","11,053.04","17.78M","-0.59%"
"Aug 22, 2012","11,138.01","11,206.90","11,206.90","11,117.82","11.62M","-1.04%"
"Aug 21, 2012","11,255.32","11,173.68","11,273.37","11,168.95","11.28M","0.92%"
"Aug 20, 2012","11,153.22","11,227.49","11,247.89","11,123.42","10.28M","-0.67%"
"Aug 17, 2012","11,228.42","11,109.80","11,229.81","11,101.65","15.60M","1.21%"
"Aug 16, 2012","11,093.73","11,040.99","11,099.05","11,018.77","13.82M","0.61%"
"Aug 15, 2012","11,026.22","11,040.06","11,060.13","10,973.40","11.37M","-0.21%"
"Aug 14, 2012","11,049.50","11,016.87","11,074.40","11,015.84","15.24M","0.56%"
"Aug 13, 2012","10,987.55","11,043.53","11,046.11","10,938.01","13.20M","-0.61%"
"Aug 10, 2012","11,054.55","11,033.93","11,066.59","11,000.19","12.24M","-0.09%"
"Aug 09, 2012","11,064.24","11,066.33","11,084.31","10,969.81","16.26M","0.09%"
"Aug 08, 2012","11,053.79","11,130.29","11,130.35","11,006.65","14.52M","-1.02%"
"Aug 07, 2012","11,167.50","11,105.30","11,176.78","11,067.41","16.08M","0.37%"
"Aug 06, 2012","11,125.80","10,996.66","11,149.89","10,986.30","13.55M","1.23%"
"Aug 03, 2012","10,990.72","10,696.33","10,997.63","10,696.33","14.60M","2.96%"
"Aug 02, 2012","10,674.74","10,881.15","10,919.45","10,665.84","17.20M","-1.99%"
"Aug 01, 2012","10,891.68","10,841.34","10,919.83","10,815.79","12.23M","0.60%"
"Jul 31, 2012","10,826.26","10,932.53","10,944.96","10,811.30","14.25M","-1.00%"
"Jul 30, 2012","10,935.81","10,891.87","10,956.95","10,881.45","13.34M","0.75%"
"Jul 27, 2012","10,854.74","10,729.50","10,857.76","10,695.72","15.50M","1.23%"
"Jul 26, 2012","10,722.69","10,476.78","10,722.90","10,418.30","15.37M","2.36%"
"Jul 25, 2012","10,475.52","10,416.24","10,509.59","10,412.51","12.94M","0.21%"
"Jul 24, 2012","10,454.00","10,430.68","10,505.64","10,383.95","13.72M","0.26%"
"Jul 23, 2012","10,426.54","10,725.97","10,725.97","10,348.17","18.58M","-3.52%"
"Jul 20, 2012","10,807.07","10,882.19","10,970.05","10,767.05","18.03M","-0.87%"
"Jul 19, 2012","10,902.30","10,765.31","10,907.24","10,755.63","14.37M","1.49%"
"Jul 18, 2012","10,742.77","10,667.48","10,743.40","10,621.31","14.23M","0.87%"
"Jul 17, 2012","10,649.83","10,678.09","10,722.35","10,602.19","13.78M","-0.05%"
"Jul 16, 2012","10,655.35","10,602.98","10,660.25","10,556.14","13.05M","0.32%"
"Jul 13, 2012","10,621.23","10,416.79","10,621.23","10,414.00","12.65M","2.24%"
"Jul 12, 2012","10,388.28","10,411.35","10,469.00","10,348.14","14.38M","-0.55%"
"Jul 11, 2012","10,446.17","10,540.00","10,549.08","10,429.39","12.08M","-1.13%"
"Jul 10, 2012","10,565.23","10,424.88","10,624.44","10,410.32","13.49M","1.36%"
"Jul 09, 2012","10,423.76","10,436.60","10,475.03","10,401.42","14.69M","-0.24%"
"Jul 06, 2012","10,448.74","10,579.04","10,589.69","10,447.51","15.17M","-1.49%"
"Jul 05, 2012","10,606.38","10,694.29","10,735.84","10,531.52","16.58M","-0.79%"
"Jul 04, 2012","10,690.58","10,627.46","10,696.54","10,594.58","13.82M","0.43%"
"Jul 03, 2012","10,644.70","10,474.57","10,644.70","10,474.34","16.99M","1.82%"
"Jul 02, 2012","10,454.46","10,349.64","10,482.79","10,291.62","23.74M","1.07%"
"Jun 29, 2012","10,343.71","10,058.02","10,343.71","10,057.57","19.82M","4.05%"
"Jun 28, 2012","9,941.27","10,023.08","10,081.05","9,875.90","15.14M","-0.73%"
"Jun 27, 2012","10,014.34","9,991.38","10,019.83","9,878.12","30.42M","0.51%"
"Jun 26, 2012","9,963.21","10,032.25","10,061.68","9,944.16","14.89M","-0.61%"
"Jun 25, 2012","10,024.61","10,169.17","10,169.17","10,008.58","14.94M","-1.48%"
"Jun 22, 2012","10,175.72","10,314.63","10,314.63","10,171.56","13.83M","-1.90%"
"Jun 21, 2012","10,372.53","10,369.88","10,492.42","10,308.65","17.25M","-0.30%"
"Jun 20, 2012","10,403.71","10,315.29","10,406.76","10,266.51","24.48M","1.03%"
"Jun 19, 2012","10,297.46","10,111.36","10,314.43","10,111.36","19.41M","2.06%"
"Jun 18, 2012","10,089.15","10,127.72","10,220.35","10,062.72","16.71M","0.43%"
"Jun 15, 2012","10,046.11","9,952.22","10,063.58","9,951.94","22.37M","1.16%"
"Jun 14, 2012","9,931.25","9,980.39","9,980.39","9,812.82","17.48M","-0.51%"
"Jun 13, 2012","9,981.88","10,069.63","10,156.91","9,910.40","17.20M","-0.63%"
"Jun 12, 2012","10,044.90","10,094.95","10,167.74","9,977.69","16.27M","-0.58%"
"Jun 11, 2012","10,103.35","10,219.04","10,350.37","10,087.22","15.00M","-0.20%"
"Jun 08, 2012","10,123.12","10,175.46","10,175.46","10,010.10","14.03M","-1.03%"
"Jun 07, 2012","10,228.44","10,051.54","10,307.16","10,032.35","16.82M","1.92%"
"Jun 06, 2012","10,036.10","9,774.49","10,038.97","9,774.49","18.58M","3.11%"
"Jun 05, 2012","9,733.42","9,745.58","9,798.88","9,641.43","11.82M","0.18%"
"Jun 04, 2012","9,715.52","9,803.93","9,803.93","9,629.70","14.27M","-1.57%"
"Jun 01, 2012","9,870.46","10,168.70","10,170.43","9,773.64","21.04M","-2.73%"
"May 31, 2012","10,147.82","10,202.58","10,264.81","10,092.66","13.93M","-0.59%"
"May 30, 2012","10,208.56","10,382.36","10,382.36","10,187.14","12.39M","-2.01%"
"May 29, 2012","10,417.80","10,315.99","10,448.98","10,315.99","15.05M","1.51%"
"May 28, 2012","10,262.38","10,236.70","10,351.68","10,236.63","8.63M","0.65%"
"May 25, 2012","10,196.44","10,239.40","10,309.58","10,133.20","15.43M","-0.34%"
"May 24, 2012","10,231.52","10,295.21","10,318.98","10,133.82","18.59M","0.03%"
"May 23, 2012","10,228.24","10,367.80","10,367.80","10,216.87","21.15M","-1.91%"
"May 22, 2012","10,427.42","10,210.33","10,442.03","10,210.33","16.01M","2.54%"
"May 21, 2012","10,169.55","10,050.97","10,214.92","10,048.77","14.44M","1.25%"
"May 18, 2012","10,043.67","10,158.71","10,158.71","10,020.40","18.13M","-1.59%"
"May 17, 2012","10,205.89","10,358.57","10,359.85","10,205.89","12.09M","-1.22%"
"May 16, 2012","10,331.43","10,272.93","10,391.31","10,170.75","22.28M","-0.01%"
"May 15, 2012","10,332.76","10,402.75","10,433.76","10,295.14","23.08M","-0.30%"
"May 14, 2012","10,363.97","10,517.13","10,517.13","10,314.12","16.17M","-1.81%"
"May 11, 2012","10,554.99","10,457.26","10,562.77","10,412.53","19.71M","0.62%"
"May 10, 2012","10,489.48","10,502.77","10,514.50","10,350.94","20.26M","0.41%"
"May 09, 2012","10,446.59","10,448.37","10,506.74","10,323.09","24.38M","0.29%"
"May 08, 2012","10,416.30","10,634.50","10,634.53","10,378.49","15.38M","-1.97%"
"May 07, 2012","10,625.80","10,473.52","10,637.15","10,377.89","12.64M","0.35%"
"May 04, 2012","10,588.95","10,838.36","10,840.47","10,564.70","18.59M","-2.41%"
"May 03, 2012","10,850.14","10,847.55","10,897.37","10,802.91","15.61M","0.20%"
"May 02, 2012","10,828.22","10,885.11","10,977.28","10,783.86","17.19M","-0.00%"
"Apr 30, 2012","10,828.25","10,928.35","10,967.85","10,818.43","15.42M","-0.75%"
"Apr 27, 2012","10,910.11","10,723.45","10,918.91","10,669.91","23.82M","1.38%"
"Apr 26, 2012","10,761.31","10,648.42","10,807.11","10,636.28","41.68M","1.24%"
"Apr 25, 2012","10,629.62","10,394.31","10,644.94","10,394.31","17.45M","2.48%"
"Apr 24, 2012","10,372.60","10,314.55","10,403.10","10,302.19","18.01M","0.99%"
"Apr 23, 2012","10,270.48","10,593.96","10,593.96","10,220.29","19.18M","-3.56%"
"Apr 20, 2012","10,649.50","10,598.07","10,649.50","10,540.24","17.52M","0.45%"
"Apr 19, 2012","10,601.98","10,681.48","10,774.29","10,591.82","21.15M","-0.56%"
"Apr 18, 2012","10,661.55","10,744.68","10,762.69","10,623.24","26.02M","-0.80%"
"Apr 17, 2012","10,747.35","10,544.51","10,759.42","10,527.36","47.15M","1.91%"
"Apr 16, 2012","10,545.67","10,478.68","10,622.55","10,446.76","19.61M","0.49%"
"Apr 13, 2012","10,494.00","10,660.04","10,678.96","10,467.89","17.10M","-1.66%"
"Apr 12, 2012","10,670.73","10,460.80","10,693.57","10,459.65","23.87M","2.22%"
"Apr 11, 2012","10,439.13","10,324.12","10,509.36","10,324.12","16.97M","1.03%"
"Apr 10, 2012","10,332.73","10,531.43","10,533.50","10,332.48","17.27M","-2.53%"
"Apr 05, 2012","10,600.66","10,561.84","10,652.47","10,492.97","19.52M","0.81%"
"Apr 04, 2012","10,515.43","10,818.56","10,818.56","10,494.96","21.79M","-3.11%"
"Apr 03, 2012","10,853.01","10,873.91","10,936.83","10,852.72","20.54M","-0.19%"
"Apr 02, 2012","10,873.22","10,723.62","10,873.22","10,695.95","24.20M","1.59%"
"Mar 30, 2012","10,703.10","10,579.94","10,741.74","10,579.94","18.13M","1.63%"
"Mar 29, 2012","10,531.92","10,660.95","10,697.83","10,508.74","18.39M","-1.36%"
"Mar 28, 2012","10,677.21","10,815.47","10,856.46","10,677.21","16.71M","-1.33%"
"Mar 27, 2012","10,821.15","10,829.11","10,903.36","10,798.05","20.99M","0.12%"
"Mar 26, 2012","10,807.73","10,685.65","10,816.07","10,609.94","14.95M","1.42%"
"Mar 23, 2012","10,656.55","10,574.51","10,685.61","10,527.24","18.04M","0.79%"
"Mar 22, 2012","10,573.05","10,619.73","10,711.49","10,503.90","19.90M","-0.54%"
"Mar 21, 2012","10,630.65","10,593.93","10,675.79","10,546.85","15.28M","0.52%"
"Mar 20, 2012","10,575.18","10,695.75","10,695.75","10,497.25","16.47M","-1.28%"
"Mar 19, 2012","10,712.71","10,739.53","10,739.53","10,647.89","15.08M","-0.34%"
"Mar 16, 2012","10,749.31","10,727.19","10,769.10","10,697.17","29.06M","0.22%"
"Mar 15, 2012","10,726.20","10,676.43","10,734.00","10,647.63","18.89M","0.57%"
"Mar 14, 2012","10,665.70","10,694.74","10,748.70","10,659.55","18.13M","-0.02%"
"Mar 13, 2012","10,667.70","10,573.81","10,687.44","10,573.81","15.50M","1.30%"
"Mar 12, 2012","10,530.98","10,501.68","10,572.58","10,447.72","14.03M","0.16%"
"Mar 09, 2012","10,513.84","10,440.15","10,544.72","10,422.37","16.95M","0.79%"
"Mar 08, 2012","10,431.16","10,137.70","10,431.16","10,137.70","18.04M","3.20%"
"Mar 07, 2012","10,107.69","9,966.35","10,121.75","9,962.27","22.32M","1.12%"
"Mar 06, 2012","9,996.03","10,358.19","10,358.21","9,995.93","24.92M","-3.74%"
"Mar 05, 2012","10,384.78","10,487.31","10,488.02","10,338.41","16.47M","-1.19%"
"Mar 02, 2012","10,509.87","10,538.82","10,546.78","10,487.66","13.23M","-0.17%"
"Mar 01, 2012","10,528.25","10,410.79","10,528.62","10,370.68","16.07M","0.96%"
"Feb 29, 2012","10,428.60","10,460.66","10,505.35","10,404.33","16.45M","-0.14%"
"Feb 28, 2012","10,442.73","10,381.12","10,448.56","10,359.74","14.42M","0.60%"
"Feb 27, 2012","10,380.92","10,425.22","10,425.74","10,291.72","15.65M","-0.68%"
"Feb 24, 2012","10,452.27","10,405.19","10,468.98","10,353.25","15.23M","0.81%"
"Feb 23, 2012","10,368.62","10,364.47","10,493.93","10,283.37","18.67M","-0.11%"
"Feb 22, 2012","10,380.16","10,471.50","10,475.36","10,365.25","22.70M","-0.84%"
"Feb 21, 2012","10,468.48","10,574.36","10,579.60","10,446.22","17.40M","-1.10%"
"Feb 20, 2012","10,584.75","10,471.19","10,616.64","10,471.19","16.25M","1.37%"
"Feb 17, 2012","10,441.43","10,347.87","10,442.82","10,347.87","20.66M","1.41%"
"Feb 16, 2012","10,296.71","10,298.90","10,303.17","10,157.45","19.99M","-0.54%"
"Feb 15, 2012","10,352.97","10,298.04","10,412.54","10,296.43","21.06M","0.97%"
"Feb 14, 2012","10,253.56","10,267.54","10,331.08","10,225.40","18.14M","-0.35%"
"Feb 13, 2012","10,289.95","10,295.09","10,340.56","10,252.05","16.55M","0.40%"
"Feb 10, 2012","10,249.13","10,310.24","10,323.52","10,195.61","30.30M","-1.04%"
"Feb 09, 2012","10,356.32","10,333.10","10,414.26","10,296.68","22.62M","0.39%"
"Feb 08, 2012","10,316.35","10,340.91","10,402.98","10,288.64","20.31M","0.10%"
"Feb 07, 2012","10,306.48","10,388.04","10,410.80","10,216.16","20.60M","-0.66%"
"Feb 06, 2012","10,374.96","10,381.77","10,433.60","10,348.54","24.31M","-0.37%"
"Feb 03, 2012","10,413.97","10,212.46","10,413.97","10,191.30","31.51M","1.98%"
"Feb 02, 2012","10,212.17","10,141.95","10,241.92","10,131.62","39.73M","0.82%"
"Feb 01, 2012","10,128.66","9,929.46","10,137.84","9,929.46","22.49M","2.13%"
"Jan 31, 2012","9,917.43","9,805.62","10,004.50","9,805.62","20.25M","1.47%"
"Jan 30, 2012","9,773.32","9,882.24","9,899.27","9,746.02","17.56M","-1.68%"
"Jan 27, 2012","9,940.44","9,946.20","10,027.15","9,902.04","15.11M","-0.34%"
"Jan 26, 2012","9,974.61","9,850.42","10,035.79","9,824.69","22.19M","1.52%"
"Jan 25, 2012","9,825.29","9,799.29","9,858.68","9,735.71","17.77M","0.62%"
"Jan 24, 2012","9,765.13","9,822.08","9,822.08","9,683.79","18.56M","-0.89%"
"Jan 23, 2012","9,852.72","9,790.46","9,870.79","9,766.85","17.05M","0.57%"
"Jan 20, 2012","9,797.35","9,836.35","9,854.04","9,747.83","19.01M","-0.42%"
"Jan 19, 2012","9,838.48","9,786.18","9,844.81","9,773.80","20.78M","0.88%"
"Jan 18, 2012","9,752.74","9,715.31","9,756.93","9,613.13","17.91M","0.32%"
"Jan 17, 2012","9,721.84","9,635.30","9,753.90","9,635.30","19.32M","1.57%"
"Jan 16, 2012","9,571.62","9,455.51","9,585.62","9,428.45","14.13M","0.89%"
"Jan 13, 2012","9,487.32","9,590.38","9,626.28","9,375.02","21.61M","-0.51%"
"Jan 12, 2012","9,535.56","9,491.22","9,642.24","9,485.64","25.18M","0.70%"
"Jan 11, 2012","9,469.64","9,369.28","9,494.95","9,357.09","21.42M","0.86%"
"Jan 10, 2012","9,388.77","9,198.84","9,402.30","9,198.84","18.51M","2.46%"
"Jan 09, 2012","9,163.51","9,209.11","9,233.89","9,132.19","12.93M","-0.57%"
"Jan 06, 2012","9,215.68","9,177.43","9,258.63","9,129.63","15.03M","0.49%"
"Jan 05, 2012","9,170.46","9,189.55","9,212.62","9,105.87","16.68M","-0.21%"
"Jan 04, 2012","9,190.12","9,206.35","9,254.05","9,156.75","14.97M","-0.42%"
"Jan 03, 2012","9,229.09","9,153.48","9,229.34","9,126.43","18.09M","1.25%"
"Jan 02, 2012","9,115.20","8,891.54","9,115.96","8,887.16","7.24M","2.44%"
"Dec 30, 2011","8,897.81","8,847.75","8,902.77","8,798.68","5.48M","0.79%"
"Dec 29, 2011","8,827.81","8,767.80","8,827.81","8,741.31","8.55M","0.86%"
"Dec 28, 2011","8,752.86","8,833.53","8,879.09","8,752.86","8.83M","-0.96%"
"Dec 27, 2011","8,837.94","8,838.02","8,887.08","8,824.51","4.99M","0.04%"
"Dec 23, 2011","8,834.69","8,818.02","8,844.01","8,789.43","6.25M","0.68%"
"Dec 22, 2011","8,775.39","8,736.10","8,827.62","8,736.10","12.02M","0.66%"
"Dec 21, 2011","8,717.69","8,784.31","8,886.05","8,686.69","15.35M","-0.22%"
"Dec 20, 2011","8,737.28","8,487.65","8,743.16","8,476.41","14.82M","2.90%"
"Dec 19, 2011","8,490.89","8,475.86","8,596.97","8,462.93","13.16M","-0.47%"
"Dec 16, 2011","8,531.10","8,541.81","8,610.06","8,516.71","22.99M","0.15%"
"Dec 15, 2011","8,518.66","8,423.15","8,580.58","8,403.27","22.02M","1.43%"
"Dec 14, 2011","8,398.64","8,566.99","8,609.80","8,398.55","19.79M","-2.19%"
"Dec 13, 2011","8,586.85","8,578.90","8,676.04","8,522.27","16.55M","0.33%"
"Dec 12, 2011","8,558.94","8,764.00","8,764.00","8,552.69","14.35M","-2.39%"
"Dec 09, 2011","8,768.18","8,617.30","8,817.63","8,589.88","16.81M","1.15%"
"Dec 08, 2011","8,668.49","8,897.43","8,919.38","8,639.07","18.82M","-2.05%"
"Dec 07, 2011","8,849.48","9,002.74","9,061.54","8,796.59","20.57M","-1.06%"
"Dec 06, 2011","8,944.43","8,966.94","9,029.96","8,899.53","16.11M","-1.10%"
"Dec 05, 2011","9,043.87","9,040.49","9,097.59","9,020.53","15.62M","0.63%"
"Dec 02, 2011","8,987.15","8,983.62","9,054.27","8,961.76","18.64M","0.93%"
"Dec 01, 2011","8,904.54","8,992.28","9,026.62","8,885.85","21.78M","-1.25%"
"Nov 30, 2011","9,017.05","8,553.05","9,024.89","8,522.50","39.60M","4.70%"
"Nov 29, 2011","8,612.41","8,579.53","8,674.75","8,505.54","20.36M","0.25%"
"Nov 28, 2011","8,590.61","8,342.13","8,590.61","8,342.13","19.26M","4.15%"
